,time,text,images,video
1462,2019-01-26 18:58:00,"Whispers of the Soul
January 26, 2019 at 2:39 PM ·",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/51019859_2067586613329872_411835433236824064_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=J_-n9_-wBGEAX_8NfIc&_nc_ht=scontent-lga3-1.xx&tp=14&oh=074037ff98a4ca1280a732a2681969bc&oe=60AE591C'],None
1463,2019-01-26 14:28:00,None,None,None
1464,2019-01-26 14:01:00,"Very true

Imagine That.? Deja Vu
January 26, 2019 at 3:51 AM ·

👀 #ImagineThat ~PJ",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/50658269_2301204956557182_6730046674309218304_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=3Ov0XaPpVlUAX_LuyhP&tn=hXt4ApAvpLq9_5Gj&_nc_ht=scontent-lga3-1.xx&tp=14&oh=23491b84c8601113b48e4e2d112c83ec&oe=60AFE67F'],None
1465,2019-01-26 12:33:00,"The Crazy Cooter 3
January 25, 2019 at 8:00 PM ·","['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/50621353_971964866336544_7065285355846500352_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=STSgM0BmRBgAX-42VrQ&tn=5_EV7CGzbcqPfGb6&_nc_ht=scontent-lga3-1.xx&tp=14&oh=47baff3cc1bfca27b2db9187e312a429&oe=60AECA10', 'https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/50621353_971964866336544_7065285355846500352_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=STSgM0BmRBgAX-42VrQ&tn=5_EV7CGzbcqPfGb6&_nc_ht=scontent-lga3-1.xx&tp=14&oh=47baff3cc1bfca27b2db9187e312a429&oe=60AECA10', 'https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/50621353_971964866336544_7065285355846500352_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=STSgM0BmRBgAX-42VrQ&tn=5_EV7CGzbcqPfGb6&_nc_ht=scontent-lga3-1.xx&tp=14&oh=47baff3cc1bfca27b2db9187e312a429&oe=60AECA10']",None
1466,2019-01-26 12:32:00,"Cheap Laughs
January 25, 2019 at 9:59 PM ·","['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/50560887_2112067112436754_1504997643355422720_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=4YifwVXVY4EAX-WlgIq&_nc_ht=scontent-lga3-1.xx&tp=14&oh=d42431a3fe86093e18519baad608a07d&oe=60AE924D', 'https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/50560887_2112067112436754_1504997643355422720_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=4YifwVXVY4EAX-WlgIq&_nc_ht=scontent-lga3-1.xx&tp=14&oh=d42431a3fe86093e18519baad608a07d&oe=60AE924D', 'https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/50560887_2112067112436754_1504997643355422720_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=4YifwVXVY4EAX-WlgIq&_nc_ht=scontent-lga3-1.xx&tp=14&oh=d42431a3fe86093e18519baad608a07d&oe=60AE924D']",None
1467,2019-01-26 11:07:00,"Silver Elephant
January 26, 2019 at 7:00 AM ·",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/44023720_1919896938088967_4027134346602217472_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=kXe0Sq8ZO2wAX9-Kz8d&_nc_ht=scontent-lga3-1.xx&tp=14&oh=e785083f6bd1c7978dcfe556115902b8&oe=60B07F0B'],None
1468,2019-01-26 08:29:00,"Freaky Goals
January 22, 2019 at 8:34 PM ·

🤔",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/50414320_2240593896002291_4042159855895576576_n.png?_nc_cat=107&ccb=1-3&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=vgJ2UC9kMxgAX9JWv7j&tn=4i-Htg8T860E1dnI&_nc_ht=scontent-lga3-1.xx&oh=27c2ebff1ce39bd4bf304de442f1c80d&oe=60AF2CFF'],None
1469,2019-01-25 21:13:00,Supposed to be 24 degrees tomorrow. Finally a heat wave...,None,None
1470,2019-01-25 21:02:00,None,None,None
1471,2019-01-25 21:01:00,"Other Perspectives
January 17, 2019 at 9:48 AM ·",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/50230548_2338865579471226_2191042884193484800_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=P5SPf_saMK8AX91rJxw&_nc_ht=scontent-lga3-1.xx&tp=14&oh=01bc4e7b298d77321e9fa73902489a1a&oe=60B1763D'],None
1472,2019-01-25 00:58:00,Gabby Bradshaw Faye Walters-Townsend,None,None
1473,2019-01-24 21:46:00,Kevin Brandt,None,None
1474,2019-01-24 21:04:00,"Potatoes, stuffed with home made chili, Cajun style fried rice, colby jack cheese. And of course, bacon.",None,None
1475,2019-01-24 18:49:00,"Petty but Classy
January 22, 2019 at 12:00 PM ·

~IceQueen~",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/50707808_2571390359601810_8588467826308677632_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=8L_vXh7ZwNcAX-8pPWF&tn=oXatGoI5IbvFPlCO&_nc_ht=scontent-lga3-1.xx&tp=14&oh=ef34b75cbc1d7b716d99bf43cdb93ace&oe=60B0E133'],None
1476,2019-01-24 10:04:00,None,None,None
1477,2019-01-24 10:02:00,None,None,None
1478,2019-01-23 18:07:00,None,None,None
1479,2019-01-23 13:00:00,"I hate politics, but damn thats funny...",None,None
1480,2019-01-23 12:57:00,None,None,None
1481,2019-01-22 22:34:00,None,None,None
1482,2019-01-22 19:35:00,"FTH ..Fuk the Haters
Poster based in Australia
· January 20, 2019 at 4:50 AM ·",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/49324225_1987991537936774_3097120820024049664_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=bpcVb1_vRPcAX9XtKfd&tn=KXuY-eFSn95Ymin0&_nc_ht=scontent-lga3-1.xx&tp=14&oh=98f1eb67cebeff9c69e0805aa21fe751&oe=60B23E2B'],None
1483,2019-01-22 18:52:00,You think a lion waits his turn in the heirarchy? He takes his place when ready...,None,None
1484,2019-01-22 17:13:00,"Rob Konkowski
January 20, 2019 at 10:24 PM ·",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/50601037_10217757785367522_2799026428706816000_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=a1_u-NdUJvEAX-h6p7s&_nc_ht=scontent-lga3-1.xx&tp=14&oh=3a9260b25870c093db486c0ca00d1386&oe=60B0A14C&manual_redirect=1'],None
1485,2019-01-22 15:34:00,None,None,None
1486,2019-01-22 14:25:00,None,None,None
1487,2019-01-22 13:43:00,"SPORTbible
April 17, 2018 at 7:58 AM ·

Chuck Norris eat your heart out... 🥋😂💯

📹 Master Ken",None,https://video-lga3-1.xx.fbcdn.net/v/t42.9040-2/30626548_456206814807974_5362389049854132224_n.mp4?_nc_cat=103&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=goGZeQkGRlQAX8Nmc1G&tn=cwEKHRHShWrppQyx&_nc_ht=video-lga3-1.xx&oh=7284f0243fca44761d791600b1373765&oe=608AE5A7
1488,2019-01-22 10:21:00,None,None,None
1489,2019-01-22 06:10:00,"""jus'sayin""
January 12, 2019 at 4:06 PM ·

#jussayin",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/49769275_2057109940991602_4330347252309557248_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=JxKdtDrO2rIAX9NgMar&_nc_ht=scontent-lga3-1.xx&tp=14&oh=758e5c18784c945b40ae26e876c9c7be&oe=60B1284A'],None
1490,2019-01-22 05:06:00,None,None,None
1491,2019-01-22 02:28:00,"I need one

LADbible
January 22, 2018 at 9:20 PM ·

No terrain is too tough for this tank 💪💪",None,https://video-lga3-1.xx.fbcdn.net/v/t42.1790-2/27099158_517461165302351_7613513574421364736_n.mp4?_nc_cat=101&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=cOKtdM9mPtkAX-NInRA&_nc_ht=video-lga3-1.xx&oh=140e428eb881fdf1ebdaa6a5a8297959&oe=608AE4B0
1492,2019-01-22 02:16:00,None,None,None
1493,2019-01-21 18:10:00,"Lovimals
Based in the United Kingdom
· October 10, 2018 at 9:00 AM ·

Who knew Tasmanian Devils were so cute?! 😍

Credit: Symbio Wildlife Park",None,https://video-lga3-1.xx.fbcdn.net/v/t42.9040-2/43406555_330704061067246_1335867509185708032_n.mp4?_nc_cat=111&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=a7mpbqYx9oYAX83-PgX&_nc_ht=video-lga3-1.xx&oh=c47bd0db843adfd391a782445069d1b9&oe=608AE812
1494,2019-01-21 17:28:00,None,None,None
1495,2019-01-21 12:33:00,"Not Your Average Operator
January 19, 2019 at 2:46 PM ·",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/50268552_2203696432995597_5639008445777575936_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=D0TvN5Wx8T0AX-_DoRf&_nc_ht=scontent-lga3-1.xx&tp=14&oh=b981bd22cbc2dfa0a98e82fa04181ada&oe=60AE9257'],None
1496,2019-01-21 12:31:00,Kevin Brandt. Mind blown,None,None
1497,2019-01-21 05:59:00,None,None,None
1498,2019-01-21 05:23:00,"Cheap Laughs
January 20, 2019 at 5:29 PM ·","['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/50291358_2109018516074947_4168909825473773568_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=Lc8F9G6IohcAX9J_Qlk&_nc_ht=scontent-lga3-1.xx&tp=14&oh=24a0ff3b4be7f7b3c95538c0a43a9f74&oe=60AECBE0', 'https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/50291358_2109018516074947_4168909825473773568_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=Lc8F9G6IohcAX9J_Qlk&_nc_ht=scontent-lga3-1.xx&tp=14&oh=24a0ff3b4be7f7b3c95538c0a43a9f74&oe=60AECBE0', 'https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/50291358_2109018516074947_4168909825473773568_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=Lc8F9G6IohcAX9J_Qlk&_nc_ht=scontent-lga3-1.xx&tp=14&oh=24a0ff3b4be7f7b3c95538c0a43a9f74&oe=60AECBE0']",None
1499,2019-01-21 05:22:00,"Crap I Feel Like Posting
January 20, 2019 at 5:29 AM ·","['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/50303818_777578415968173_7915533995343872000_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=6X2hrOtsIwwAX8GPdb3&_nc_ht=scontent-lga3-1.xx&tp=14&oh=64a9c3edefdad325d2dfe537a80bce3b&oe=60AE95ED', 'https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/50303818_777578415968173_7915533995343872000_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=6X2hrOtsIwwAX8GPdb3&_nc_ht=scontent-lga3-1.xx&tp=14&oh=64a9c3edefdad325d2dfe537a80bce3b&oe=60AE95ED', 'https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/50303818_777578415968173_7915533995343872000_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=6X2hrOtsIwwAX8GPdb3&_nc_ht=scontent-lga3-1.xx&tp=14&oh=64a9c3edefdad325d2dfe537a80bce3b&oe=60AE95ED']",None
1500,2019-01-21 04:37:00,"Just one Drink
January 20, 2019 at 3:26 AM ·",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/50480717_2028249457294448_3457408755853950976_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=cPuvlc8AnC8AX8Wwb6h&tn=mW87ZrbhGwstiePt&_nc_ht=scontent-lga3-1.xx&tp=14&oh=e2d90e8c53374588ea0dc012d384048b&oe=60B0A87D'],None
1501,2019-01-21 04:21:00,"Happy Grandma
January 20, 2019 at 3:18 AM ·",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/50103862_857807984587275_6064688272301359104_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=WGyVZZjWERkAX-THaUC&_nc_ht=scontent-lga3-1.xx&tp=14&oh=8caadabb25c0a7e95949182b088e21f4&oe=60B02F76'],None
1502,2019-01-21 03:24:00,None,None,None
1503,2019-01-21 03:20:00,"Jekyll Doesn't Hide
January 16, 2019 at 8:00 PM ·",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/50317033_2262826943986584_8233484909528743936_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=4PMVZL2sjGEAX_6XL6F&_nc_oc=AQl6FjOF3AgSKUpCydhHbmc3rrIndClyLnPidjAOSkoBHNiY7_morA5fBR_NPPLkidA&_nc_ht=scontent-lga3-1.xx&tp=14&oh=57851ef19edf76acf025c704fb7afd2f&oe=60AF7FAF'],None
1504,2019-01-21 03:18:00,None,None,None
1505,2019-01-21 01:53:00,"Purple Clover
January 15, 2019 at 1:00 AM ·

This floor looks so cool.",None,https://video-lga3-1.xx.fbcdn.net/v/t42.9040-2/50659530_347571555972948_169634719812550656_n.mp4?_nc_cat=101&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=XGtr6pqwwj8AX_55VR5&_nc_ht=video-lga3-1.xx&oh=539c6ce7d90b23e69dac47af6369d77d&oe=608AEA27
1506,2019-01-21 01:50:00,"Put the Dope Down
January 13, 2019 at 5:33 PM ·",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/50024012_1134967906677367_5027840423532429312_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=BFS7oHpyuLoAX9_Hjyi&_nc_ht=scontent-lga3-1.xx&tp=14&oh=7deee60cf8ba0afb34f899b4282409ed&oe=60AEF7F7'],None
1507,2019-01-20 17:29:00,None,None,None
1508,2019-01-20 09:50:00,"ManPage
January 16, 2019 at 7:00 PM ·",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/49594214_629510330815733_5497616640629538816_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=knTPGaFV5h8AX83RzJA&_nc_ht=scontent-lga3-1.xx&tp=14&oh=e95f89855e371bdbd1fdce7bacde7968&oe=60AEC0BC'],None
1509,2019-01-19 18:48:00,None,None,None
1510,2019-01-18 22:04:00,"Music Crowns
June 9, 2017 at 3:00 PM ·

Watch as Florence and the Machine sings 'Dog Days Are Over' to the extremely brave Karinya after she was too ill to go to her show. You can really feel the love in the room.

You can support the wonderful causes that helped during Karinya's fight here: Hospice Austin's Christopher House, Kirby Hall School, and Hospice Austin",None,None
1511,2019-01-18 19:00:00,"Fuck it, lets have a beer
January 9, 2019 at 8:40 PM ·",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/49605341_2302233426464844_5178884647987183616_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=zGS3G_k8RugAX9-q_N-&_nc_oc=AQk2iUEeXi8bEu3W3P_77kqGQxirhjvrNPNGgvzf0aiE1y2s4EfJ6ye1yq1o-l4Iji8&_nc_ht=scontent-lga3-1.xx&tp=14&oh=e57fb0fd2f7db3771fb95c39c4dd2cbf&oe=60AFB65D'],None
1512,2019-01-18 15:06:00,"Crap I Feel Like Posting
January 17, 2019 at 4:00 PM ·","['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/50340744_776032112789470_6371574070831480832_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=2hwU2Ug0tMsAX8FA3VX&_nc_ht=scontent-lga3-1.xx&tp=14&oh=3d8cd1b62abc273bad76f8efe86e565e&oe=60B0B805', 'https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/50340744_776032112789470_6371574070831480832_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=2hwU2Ug0tMsAX8FA3VX&_nc_ht=scontent-lga3-1.xx&tp=14&oh=3d8cd1b62abc273bad76f8efe86e565e&oe=60B0B805', 'https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/50340744_776032112789470_6371574070831480832_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=2hwU2Ug0tMsAX8FA3VX&_nc_ht=scontent-lga3-1.xx&tp=14&oh=3d8cd1b62abc273bad76f8efe86e565e&oe=60B0B805']",None
1513,2019-01-18 09:51:00,"ManShed
August 8, 2018 at 9:00 PM ·

😁",None,None
1514,2019-01-18 08:28:00,None,None,None
1515,2019-01-18 08:18:00,None,None,None
1516,2019-01-17 21:28:00,None,None,None
1517,2019-01-17 21:26:00,"Crap I Feel Like Posting
January 15, 2019 at 7:59 AM ·","['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/49864127_774597586266256_8431579083371970560_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=ZR9Gdu3io9UAX9sOpqO&_nc_ht=scontent-lga3-1.xx&tp=14&oh=9669832d3c9410078266f4b2b9fbb583&oe=60B11A4A', 'https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/49864127_774597586266256_8431579083371970560_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=ZR9Gdu3io9UAX9sOpqO&_nc_ht=scontent-lga3-1.xx&tp=14&oh=9669832d3c9410078266f4b2b9fbb583&oe=60B11A4A', 'https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/49864127_774597586266256_8431579083371970560_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=ZR9Gdu3io9UAX9sOpqO&_nc_ht=scontent-lga3-1.xx&tp=14&oh=9669832d3c9410078266f4b2b9fbb583&oe=60B11A4A']",None
1518,2019-01-17 21:25:00,"Smart Mouth Bitch
January 16, 2019 at 2:36 PM ·","['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/50411486_2038599249567214_7343925624077025280_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=gYJmBGwD42MAX9NGfKd&_nc_ht=scontent-lga3-1.xx&tp=14&oh=ed730171f648d39c494d5705598b1823&oe=60B18E75', 'https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/50411486_2038599249567214_7343925624077025280_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=gYJmBGwD42MAX9NGfKd&_nc_ht=scontent-lga3-1.xx&tp=14&oh=ed730171f648d39c494d5705598b1823&oe=60B18E75', 'https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/50411486_2038599249567214_7343925624077025280_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=gYJmBGwD42MAX9NGfKd&_nc_ht=scontent-lga3-1.xx&tp=14&oh=ed730171f648d39c494d5705598b1823&oe=60B18E75']",None
1519,2019-01-17 14:48:00,None,None,None
1520,2019-01-17 14:46:00,None,None,None
1521,2019-01-17 08:24:00,"Well spoken Dad

Jimmy Chadwell
January 17, 2019 at 8:13 AM ·

I don't understand the changes we have had to go in the world , when I was growing up we used to see semi trucks for miles driving in a convoy, but they made it a federal offense to drive in convoys, I witnessed this laying in the back window of my dad's cars, now that's illegal to, gas was 26 cents a gal. But evidently that's illegal to, we ate food off the farm and maybe go to IGA for flour and salt and pepper , they have made it so hard and expensive saying they are trying to make it better, and theirs not a wholesome memory to be made these days unless you make one, and that's not easy with computers and video games and sports??????? Not much to remember. But I guess I'm just out of the time zone. Excuse my thoughts.",None,None
1522,2019-01-17 00:27:00,"Sticking to New Year's Resolution. Chicken and rice tonight, homemade chicken and dumplins tomorrow. No bacon at all. (Til payday)",None,None
1523,2019-01-17 00:11:00,"Deborah Rodriquez
January 10, 2019 at 9:42 PM ·",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/49696301_10215469721515187_8200131524947869696_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=iLsWApG39NwAX9HbYye&tn=NsHgK3hmDAqpTOZO&_nc_ht=scontent-lga3-1.xx&tp=14&oh=d448d4285e5d369ba16996959884043a&oe=60AE7C0D&manual_redirect=1'],None
1524,2019-01-16 23:30:00,"Trippy Vibes
January 16, 2019 at 3:35 PM ·

better together",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/50448794_1864294133697188_160510005957623808_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=H4WQJv_BfMMAX9yKC6u&tn=Ag0qLJE64iynQ1vQ&_nc_ht=scontent-lga3-1.xx&tp=14&oh=81d66f295b4fcb4f28a4e45c13e5c2fe&oe=60B09B83'],None
1525,2019-01-16 22:12:00,None,None,None
1526,2019-01-16 21:43:00,"VT
January 16, 2019 at 6:48 PM ·

'Pit bulls are dangerous animals'... 🐶😂",None,https://video-lga3-1.xx.fbcdn.net/v/t42.9040-2/50674050_343917952872457_1046352658639618048_n.mp4?_nc_cat=100&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=057A3hYSSAsAX_7QwP1&tn=fv4Ck5PRhoOOKVfb&_nc_ht=video-lga3-1.xx&oh=0d8e689026d2389cbf850db045833e9a&oe=608AE7AF
1527,2019-01-16 14:00:00,"The Drunken Squatch 3
January 15, 2019 at 8:00 PM ·","['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/50155022_1958650427776468_8242598198770663424_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=fa6OAbyQnVwAX-39e3d&_nc_ht=scontent-lga3-1.xx&tp=14&oh=ecd45a75ca6f55c16f9846a2a65e7a1b&oe=60AFCAEB', 'https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/50155022_1958650427776468_8242598198770663424_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=fa6OAbyQnVwAX-39e3d&_nc_ht=scontent-lga3-1.xx&tp=14&oh=ecd45a75ca6f55c16f9846a2a65e7a1b&oe=60AFCAEB', 'https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/50155022_1958650427776468_8242598198770663424_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=fa6OAbyQnVwAX-39e3d&_nc_ht=scontent-lga3-1.xx&tp=14&oh=ecd45a75ca6f55c16f9846a2a65e7a1b&oe=60AFCAEB']",None
1528,2019-01-16 12:15:00,None,None,None
1529,2019-01-16 10:09:00,"Mouthy Moms
January 6, 2019 at 2:15 AM ·

#dawn❄","['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/49690872_2069277349806365_5032027406760673280_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=xmSfR-EEQe8AX8_My0b&_nc_ht=scontent-lga3-1.xx&tp=14&oh=176a9cdf5af3715d46b2c66f0af33673&oe=60AFFD25', 'https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/49690872_2069277349806365_5032027406760673280_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=xmSfR-EEQe8AX8_My0b&_nc_ht=scontent-lga3-1.xx&tp=14&oh=176a9cdf5af3715d46b2c66f0af33673&oe=60AFFD25', 'https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/49690872_2069277349806365_5032027406760673280_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=xmSfR-EEQe8AX8_My0b&_nc_ht=scontent-lga3-1.xx&tp=14&oh=176a9cdf5af3715d46b2c66f0af33673&oe=60AFFD25']",None
1530,2019-01-16 10:08:00,None,None,None
1531,2019-01-16 08:18:00,None,None,None
1532,2019-01-16 08:17:00,Everyone be careful out there today. These roads are nasty in some areas.,None,None
1533,2019-01-16 02:50:00,None,None,None
